"Plot Title: Rollinson_A1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, uE (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °F (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
722,10/26/18 12:46:36 PM,49.383,0.0925,28.7,50.929,73.500
723,10/26/18 01:46:36 PM,49.471,0.0918,26.2,51.721,69.700
724,10/26/18 02:46:36 PM,49.604,0.0918,21.2,51.589,67.300
725,10/26/18 03:46:36 PM,49.692,0.0918,16.2,51.105,66.800
726,10/26/18 04:46:36 PM,49.782,0.0918,8.7,49.737,70.800
727,10/26/18 05:46:36 PM,49.825,0.0911,1.2,48.628,73.700
728,10/26/18 06:46:36 PM,49.870,0.0911,1.2,47.959,77.000
729,10/26/18 07:46:36 PM,49.870,0.0911,1.2,46.931,80.700
730,10/26/18 08:46:36 PM,49.870,0.0911,1.2,46.841,83.900
731,10/26/18 09:46:36 PM,49.870,0.0904,1.2,46.841,86.100
732,10/26/18 10:46:36 PM,49.870,0.0904,1.2,46.616,87.200
733,10/26/18 11:46:36 PM,49.870,0.0904,1.2,46.166,88.600
734,10/27/18 12:46:36 AM,49.870,0.0904,1.2,45.534,89.900
735,10/27/18 01:46:36 AM,49.870,0.0904,1.2,44.809,91.000
736,10/27/18 02:46:36 AM,49.870,0.0904,1.2,43.808,92.700
737,10/27/18 03:46:36 AM,49.870,0.0896,1.2,43.259,94.000
738,10/27/18 04:46:36 AM,49.825,0.0896,1.2,43.259,94.800
739,10/27/18 05:46:36 AM,49.782,0.0896,1.2,42.341,95.200
740,10/27/18 06:46:36 AM,49.737,0.0896,1.2,42.064,96.100
741,10/27/18 07:46:36 AM,49.692,0.0889,1.2,42.386,96.300
742,10/27/18 08:46:36 AM,49.649,0.0889,1.2,43.534,96.200
743,10/27/18 09:46:36 AM,49.604,0.0896,8.7,46.661,94.200
744,10/27/18 10:46:36 AM,49.604,0.0889,16.2,49.604,87.300
745,10/27/18 11:46:36 AM,49.649,0.0889,18.7,50.709,73.000
746,10/27/18 12:46:36 PM,49.692,0.0889,26.2,52.072,68.200
747,10/27/18 01:46:36 PM,49.782,0.0889,28.7,52.992,62.000
748,10/27/18 02:46:36 PM,49.914,0.0889,23.7,53.209,62.100
749,10/27/18 03:46:36 PM,50.002,0.0882,16.2,53.253,62.300
750,10/27/18 04:46:36 PM,50.135,0.0882,3.7,51.148,67.800
751,10/27/18 05:46:36 PM,50.223,0.0882,1.2,48.182,80.100
752,10/27/18 06:46:36 PM,50.268,0.0882,1.2,47.334,89.900
753,10/27/18 07:46:36 PM,50.268,0.0882,1.2,46.751,91.600
754,10/27/18 08:46:36 PM,50.268,0.0874,1.2,45.489,92.400
755,10/27/18 09:46:36 PM,50.268,0.0874,1.2,45.851,94.200
756,10/27/18 10:46:36 PM,50.268,0.0874,1.2,43.351,95.000
757,10/27/18 11:46:36 PM,50.223,0.0874,1.2,42.892,96.400
758,10/28/18 12:46:36 AM,50.180,0.0874,1.2,42.984,97.200
759,10/28/18 01:46:36 AM,50.135,0.0874,1.2,42.663,97.500
760,10/28/18 02:46:36 AM,50.092,0.0874,1.2,43.259,97.600
761,10/28/18 03:46:36 AM,50.002,0.0867,1.2,44.173,97.300
762,10/28/18 04:46:36 AM,49.959,0.0867,1.2,44.627,96.800
763,10/28/18 05:46:36 AM,49.914,0.0882,1.2,44.492,98.100
764,10/28/18 06:46:36 AM,49.914,0.0882,1.2,45.624,99.300
765,10/28/18 07:46:36 AM,49.870,0.0882,1.2,46.706,99.800
766,10/28/18 08:46:36 AM,49.870,0.0882,1.2,47.557,100.000
767,10/28/18 09:46:36 AM,49.870,0.0882,6.2,47.691,99.900
768,10/28/18 10:46:36 AM,49.914,0.0882,11.2,47.422,91.600
769,10/28/18 11:46:36 AM,49.959,0.0882,11.2,47.289,86.400
770,10/28/18 12:46:36 PM,49.959,0.0882,6.2,47.154,87.300
771,10/28/18 01:46:36 PM,49.959,0.0882,8.7,47.199,87.500
772,10/28/18 02:46:36 PM,49.959,0.0882,11.2,48.450,88.700
773,10/28/18 03:46:36 PM,49.959,0.0882,3.7,49.338,86.700
774,10/28/18 04:46:36 PM,50.002,0.0882,1.2,48.405,86.300
775,10/28/18 05:46:36 PM,50.002,0.0882,1.2,46.841,89.600
776,10/28/18 06:46:36 PM,50.047,0.0882,1.2,46.886,89.700
777,10/28/18 07:46:36 PM,50.047,0.0882,1.2,46.346,89.100
778,10/28/18 08:46:36 PM,50.047,0.0882,1.2,45.941,90.900
779,10/28/18 09:46:36 PM,50.002,0.0882,1.2,45.986,89.600
780,10/28/18 10:46:36 PM,50.002,0.0882,1.2,45.444,89.000
781,10/28/18 11:46:36 PM,49.959,0.0882,1.2,44.719,89.900
782,10/29/18 12:46:36 AM,49.959,0.0882,1.2,42.847,92.200
783,10/29/18 01:46:36 AM,49.959,0.0882,1.2,41.925,94.800
784,10/29/18 02:46:36 AM,49.914,0.0882,1.2,42.570,94.700
785,10/29/18 03:46:36 AM,49.870,0.0882,1.2,41.369,94.100
786,10/29/18 04:46:36 AM,49.825,0.0882,1.2,40.251,96.200
787,10/29/18 05:46:36 AM,49.737,0.0882,1.2,39.407,97.100
788,10/29/18 06:46:36 AM,49.692,0.0882,1.2,38.606,96.400
789,10/29/18 07:46:36 AM,49.604,0.0882,1.2,38.131,96.400
790,10/29/18 08:46:36 AM,49.516,0.0882,3.7,38.037,96.300
791,10/29/18 09:46:36 AM,49.428,0.0882,11.2,41.322,93.600
792,10/29/18 10:46:36 AM,49.338,0.0882,18.7,44.492,90.200
793,10/29/18 11:46:36 AM,49.294,0.0882,16.2,48.094,82.800
794,10/29/18 12:46:36 PM,49.294,0.0882,18.7,50.488,74.200
795,10/29/18 01:46:36 PM,49.338,0.0882,26.2,51.764,67.600
796,10/29/18 02:46:36 PM,49.428,0.0882,26.2,51.984,64.000
797,10/29/18 03:46:36 PM,49.561,0.0882,16.2,52.203,63.500
798,10/29/18 04:46:36 PM,49.649,0.0882,8.7,51.809,62.700
799,10/29/18 05:46:36 PM,49.782,0.0882,1.2,49.428,63.400
800,10/29/18 06:46:36 PM,49.870,0.0882,1.2,47.422,72.700
801,10/29/18 07:46:36 PM,49.914,0.0882,1.2,46.166,80.700
802,10/29/18 08:46:36 PM,49.914,0.0882,1.2,45.579,85.500
803,10/29/18 09:46:36 PM,49.914,0.0874,1.2,45.851,89.800
804,10/29/18 10:46:36 PM,49.870,0.0874,1.2,44.037,91.500
805,10/29/18 11:46:36 PM,49.870,0.0874,1.2,44.627,93.600
806,10/30/18 12:46:36 AM,49.870,0.0874,1.2,44.127,93.000
807,10/30/18 01:46:36 AM,49.825,0.0874,1.2,43.716,92.500
808,10/30/18 02:46:36 AM,49.825,0.0874,1.2,43.443,92.400
809,10/30/18 03:46:36 AM,49.782,0.0874,1.2,43.990,92.100
810,10/30/18 04:46:36 AM,49.737,0.0874,1.2,43.624,90.500
811,10/30/18 05:46:36 AM,49.692,0.0874,1.2,44.856,89.900
812,10/30/18 06:46:36 AM,49.692,0.0874,1.2,44.674,88.400
813,10/30/18 07:46:36 AM,49.649,0.0874,1.2,46.481,87.500
814,10/30/18 08:46:36 AM,49.649,0.0874,3.7,46.256,86.900
815,10/30/18 09:46:36 AM,49.649,0.0874,13.7,50.841,86.200
816,10/30/18 10:46:36 AM,49.649,0.0874,26.2,53.559,80.900
817,10/30/18 11:46:36 AM,49.737,0.0874,16.2,53.209,79.300
818,10/30/18 12:46:36 PM,49.825,0.0874,16.2,54.777,80.900
819,10/30/18 01:46:36 PM,49.959,0.0874,16.2,55.776,80.400
820,10/30/18 02:46:36 PM,50.092,0.0874,21.2,58.582,80.400
821,10/30/18 03:46:36 PM,50.268,0.0867,23.7,60.904,78.800
822,10/30/18 04:46:36 PM,50.445,0.0867,18.7,62.276,77.900
823,10/30/18 05:46:36 PM,50.664,0.0867,6.2,61.677,80.100
824,10/30/18 06:46:36 PM,50.841,0.0867,1.2,63.262,84.300
825,10/30/18 07:46:36 PM,51.017,0.0874,1.2,57.722,94.000
826,10/30/18 08:46:36 PM,51.193,0.0882,1.2,56.728,98.100
827,10/30/18 09:46:36 PM,51.325,0.0874,1.2,56.340,99.100
828,10/30/18 10:46:36 PM,51.458,0.0874,1.2,55.472,99.600
829,10/30/18 11:46:36 PM,51.501,0.0874,1.2,54.952,99.900
830,10/31/18 12:46:36 AM,51.678,0.3605,1.2,53.341,100.000
831,10/31/18 01:46:36 AM,51.940,0.3112,1.2,50.576,100.000
832,10/31/18 02:46:36 AM,52.072,0.1964,1.2,50.488,100.000
833,10/31/18 03:46:36 AM,52.072,0.1724,1.2,49.914,100.000
834,10/31/18 04:46:36 AM,51.984,0.1673,1.2,48.272,100.000
835,10/31/18 05:46:36 AM,51.940,0.1601,1.2,47.244,100.000
836,10/31/18 06:46:36 AM,51.895,0.1557,1.2,46.751,100.000
837,10/31/18 07:46:36 AM,51.809,0.1535,1.2,46.166,100.000
838,10/31/18 08:46:36 AM,51.721,0.1514,1.2,46.121,100.000
839,10/31/18 09:46:36 AM,51.633,0.1492,13.7,46.661,99.700
840,10/31/18 10:46:36 AM,51.544,0.1477,23.7,47.647,95.900
841,10/31/18 11:46:36 AM,51.501,0.1470,26.2,48.938,92.100
842,10/31/18 12:46:36 PM,51.458,0.1463,23.7,50.621,89.300
843,10/31/18 01:46:36 PM,51.458,0.1456,41.2,53.515,74.200
844,10/31/18 02:46:36 PM,51.458,0.1448,33.7,54.909,68.200
845,10/31/18 03:46:36 PM,51.501,0.1448,21.2,55.776,65.200
846,10/31/18 04:46:36 PM,51.544,0.1441,18.7,56.772,60.600
847,10/31/18 05:46:36 PM,51.633,0.1434,3.7,53.690,59.200
848,10/31/18 06:46:36 PM,51.678,0.1426,1.2,52.203,66.200
849,10/31/18 07:46:36 PM,51.721,0.1419,1.2,50.445,71.300
850,10/31/18 08:46:36 PM,51.721,0.1419,1.2,50.356,77.900
851,10/31/18 09:46:36 PM,51.721,0.1412,1.2,49.737,77.200
852,10/31/18 10:46:36 PM,51.678,0.1405,1.2,49.383,83.400
853,10/31/18 11:46:36 PM,51.633,0.1405,1.2,49.073,83.800
854,11/01/18 12:46:36 AM,51.633,0.1397,1.2,48.983,79.100
855,11/01/18 01:46:36 AM,51.589,0.1397,1.2,48.493,74.600
856,11/01/18 02:46:36 AM,51.589,0.1390,1.2,48.182,78.200
857,11/01/18 03:46:36 AM,51.544,0.1390,1.2,48.049,72.400
858,11/01/18 04:46:36 AM,51.501,0.1383,1.2,47.467,73.500
859,11/01/18 05:46:36 AM,51.458,0.1383,1.2,47.377,73.700
860,11/01/18 06:46:36 AM,51.413,0.1383,1.2,47.959,75.400
861,11/01/18 07:46:36 AM,51.370,0.1376,1.2,48.315,73.400
862,11/01/18 08:46:36 AM,51.325,0.1376,1.2,48.094,71.900
863,11/01/18 09:46:36 AM,51.282,0.1376,6.2,48.805,74.100
864,11/01/18 10:46:36 AM,51.237,0.1368,13.7,49.383,72.900
865,11/01/18 11:46:36 AM,51.193,0.1368,41.2,50.533,64.800
866,11/01/18 12:46:36 PM,51.193,0.1368,56.2,51.062,60.500
867,11/01/18 01:46:36 PM,51.193,0.1368,58.7,50.576,60.300
868,11/01/18 02:46:36 PM,51.193,0.1368,51.2,49.073,63.300
869,11/01/18 03:46:36 PM,51.193,0.1361,13.7,47.959,67.900
870,11/01/18 04:46:36 PM,51.193,0.1361,16.2,47.244,73.100
871,11/01/18 05:46:36 PM,51.148,0.1361,1.2,46.436,75.100
872,11/01/18 06:46:36 PM,51.105,0.1354,1.2,45.534,76.100
873,11/01/18 07:46:36 PM,51.062,0.1354,1.2,44.946,76.300
874,11/01/18 08:46:36 PM,50.974,0.1347,1.2,44.445,77.300
875,11/01/18 09:46:36 PM,50.929,0.1347,1.2,43.990,78.700
876,11/01/18 10:46:36 PM,50.841,0.1347,1.2,43.579,80.300
877,11/01/18 11:46:36 PM,50.797,0.1347,1.2,43.259,80.200
878,11/02/18 12:46:36 AM,50.709,0.1339,1.2,42.616,80.300
879,11/02/18 01:46:36 AM,50.621,0.1339,1.2,41.925,82.100
880,11/02/18 02:46:36 AM,50.576,0.1339,1.2,40.998,83.800
881,11/02/18 03:46:36 AM,50.488,0.1332,1.2,38.889,87.400
882,11/02/18 04:46:36 AM,50.445,0.1332,1.2,38.037,90.800
883,11/02/18 05:46:36 AM,50.356,0.1332,1.2,37.465,92.100
884,11/02/18 06:46:36 AM,50.223,0.1332,1.2,36.169,93.300
885,11/02/18 07:46:36 AM,50.135,0.1325,1.2,35.395,94.600
886,11/02/18 08:46:36 AM,50.002,0.1325,3.7,35.782,95.100
887,11/02/18 09:46:36 AM,49.914,0.1325,13.7,39.783,93.400
888,11/02/18 10:46:36 AM,49.782,0.1325,26.2,43.853,85.000
889,11/02/18 11:46:36 AM,49.692,0.1318,41.2,45.127,73.700
890,11/02/18 12:46:36 PM,49.692,0.1318,46.2,46.436,65.800
891,11/02/18 01:46:36 PM,49.737,0.1318,48.7,47.691,61.100
892,11/02/18 02:46:36 PM,49.782,0.1318,68.7,48.360,57.000
893,11/02/18 03:46:36 PM,49.825,0.1318,48.7,48.493,57.200
894,11/02/18 04:46:36 PM,49.914,0.1318,21.2,46.571,64.900
895,11/02/18 05:46:36 PM,49.959,0.1318,8.7,45.217,70.500
896,11/02/18 06:46:36 PM,50.002,0.1310,1.2,42.800,76.400
897,11/02/18 07:46:36 PM,50.002,0.1310,1.2,42.341,81.500
898,11/02/18 08:46:36 PM,49.959,0.1310,1.2,42.064,83.400
899,11/02/18 09:46:36 PM,49.959,0.1310,1.2,41.925,83.500
900,11/02/18 10:46:36 PM,49.914,0.1310,1.2,41.508,83.200
901,11/02/18 11:46:36 PM,49.870,0.1310,1.2,40.764,84.100
902,11/03/18 12:46:36 AM,49.825,0.1303,1.2,39.173,86.500
903,11/03/18 01:46:36 AM,49.782,0.1303,1.2,37.416,89.400
904,11/03/18 02:46:36 AM,49.692,0.1303,1.2,37.081,91.600
905,11/03/18 03:46:36 AM,49.649,0.1296,1.2,35.443,93.200
906,11/03/18 04:46:36 AM,49.516,0.1296,1.2,35.152,94.700
907,11/03/18 05:46:36 AM,49.428,0.1296,1.2,33.485,95.700
908,11/03/18 06:46:36 AM,49.338,0.1296,1.2,34.419,96.700
909,11/03/18 07:46:36 AM,49.204,0.1296,1.2,32.940,96.300
910,11/03/18 08:46:36 AM,49.116,0.1288,8.7,34.957,96.600
911,11/03/18 09:46:36 AM,48.983,0.1288,21.2,40.251,91.300
912,11/03/18 10:46:36 AM,48.895,0.1288,33.7,43.443,80.200
913,11/03/18 11:46:36 AM,48.850,0.1288,56.2,45.806,70.900
914,11/03/18 12:46:36 PM,48.895,0.1288,56.2,46.751,63.700
915,11/03/18 01:46:36 PM,48.938,0.1288,58.7,47.334,60.800
916,11/03/18 02:46:36 PM,49.028,0.1288,46.2,48.227,62.000
917,11/03/18 03:46:36 PM,49.116,0.1288,41.2,48.094,60.300
918,11/03/18 04:46:36 PM,49.204,0.1288,21.2,46.526,59.600
919,11/03/18 05:46:36 PM,49.249,0.1288,6.2,45.579,59.800
920,11/03/18 06:46:36 PM,49.338,0.1288,1.2,44.627,63.300
921,11/03/18 07:46:36 PM,49.338,0.1288,1.2,45.262,67.600
922,11/03/18 08:46:36 PM,49.338,0.1288,1.2,44.127,75.300
923,11/03/18 09:46:36 PM,49.338,0.1288,1.2,43.306,84.900
924,11/03/18 10:46:36 PM,49.338,0.1281,1.2,43.075,93.400
925,11/03/18 11:46:36 PM,49.338,0.1281,1.2,43.259,95.600
926,11/04/18 12:46:36 AM,49.294,0.1281,1.2,43.990,95.300
927,11/04/18 01:46:36 AM,49.249,0.1288,1.2,44.719,91.500
928,11/04/18 02:46:36 AM,49.249,0.1288,1.2,43.624,93.600
929,11/04/18 03:46:36 AM,49.249,0.1288,1.2,43.945,97.200
930,11/04/18 04:46:36 AM,49.249,0.1296,1.2,43.853,97.600
931,11/04/18 05:46:36 AM,49.249,0.1303,1.2,45.354,94.800
932,11/04/18 06:46:36 AM,49.249,0.1303,1.2,46.166,91.000
933,11/04/18 07:46:36 AM,49.249,0.1303,1.2,47.647,86.900
934,11/04/18 08:46:36 AM,49.249,0.1303,1.2,48.360,82.100
935,11/04/18 09:46:36 AM,49.249,0.1303,11.2,49.338,80.500
936,11/04/18 10:46:36 AM,49.294,0.1310,13.7,46.841,84.500
937,11/04/18 11:46:36 AM,49.338,0.1310,23.7,47.377,92.900
938,11/04/18 12:46:36 PM,49.338,0.1339,31.2,47.422,93.800
939,11/04/18 01:46:36 PM,49.383,0.1405,48.7,48.405,95.100
940,11/04/18 02:46:36 PM,49.428,0.1463,46.2,48.938,95.500
941,11/04/18 03:46:36 PM,49.471,0.1550,21.2,49.073,95.800
942,11/04/18 04:46:36 PM,49.561,0.2196,3.7,49.604,97.600
943,11/04/18 05:46:36 PM,49.604,0.3250,1.2,50.268,98.500
944,11/04/18 06:46:36 PM,49.649,0.4383,1.2,51.105,99.200
945,11/04/18 07:46:36 PM,49.737,0.4245,1.2,50.974,99.200
946,11/04/18 08:46:36 PM,49.782,0.3126,1.2,50.664,99.000
947,11/04/18 09:46:36 PM,49.870,0.3155,1.2,49.338,99.300
948,11/04/18 10:46:36 PM,49.914,0.2407,1.2,48.538,99.700
949,11/04/18 11:46:36 PM,49.959,0.2029,1.2,46.974,98.600
950,11/05/18 12:46:36 AM,50.002,0.1848,1.2,46.436,98.900
951,11/05/18 01:46:36 AM,50.002,0.1732,1.2,46.031,99.000
952,11/05/18 02:46:36 AM,50.002,0.1681,1.2,45.307,98.100
953,11/05/18 03:46:36 AM,50.002,0.1644,1.2,44.582,96.900
954,11/05/18 04:46:36 AM,49.959,0.1608,1.2,43.624,96.600
955,11/05/18 05:46:36 AM,49.959,0.1594,1.2,43.396,95.200
956,11/05/18 06:46:36 AM,49.914,0.1572,1.2,43.443,96.500
957,11/05/18 07:46:36 AM,49.870,0.1557,1.2,43.122,96.500
958,11/05/18 08:46:36 AM,49.825,0.1550,3.7,43.488,96.200
959,11/05/18 09:46:36 AM,49.782,0.1535,31.2,43.716,95.700
960,11/05/18 10:46:36 AM,49.737,0.1528,56.2,44.674,94.500
961,11/05/18 11:46:36 AM,49.737,0.1521,96.2,46.346,90.300
962,11/05/18 12:46:36 PM,49.737,0.1506,86.2,47.781,87.000
963,11/05/18 01:46:36 PM,49.782,0.1506,108.7,49.737,82.500
964,11/05/18 02:46:36 PM,49.870,0.1499,91.2,50.311,78.500
965,11/05/18 03:46:36 PM,49.914,0.1492,61.2,49.649,76.900
966,11/05/18 04:46:36 PM,50.002,0.1492,28.7,48.450,78.200
967,11/05/18 05:46:36 PM,50.047,0.1485,3.7,47.691,83.600
968,11/05/18 06:46:36 PM,50.092,0.1485,1.2,47.602,84.700
969,11/05/18 07:46:36 PM,50.092,0.1477,1.2,47.422,85.700
970,11/05/18 08:46:36 PM,50.092,0.1477,1.2,45.806,90.800
971,11/05/18 09:46:36 PM,50.092,0.1470,1.2,45.489,96.500
972,11/05/18 10:46:36 PM,50.047,0.1840,1.2,45.941,98.600
973,11/05/18 11:46:36 PM,50.047,0.4295,1.2,46.751,99.500
974,11/06/18 12:46:36 AM,50.002,0.4390,1.2,47.289,99.900
975,11/06/18 01:46:36 AM,49.914,0.4317,1.2,47.377,100.000
976,11/06/18 02:46:36 AM,49.870,0.2610,1.2,47.781,100.000
977,11/06/18 03:46:36 AM,49.870,0.2146,1.2,47.602,100.000
978,11/06/18 04:46:36 AM,49.914,0.1971,1.2,47.422,99.700
979,11/06/18 05:46:36 AM,49.959,0.1761,1.2,47.512,98.700
980,11/06/18 06:46:36 AM,49.959,0.1710,1.2,47.289,98.400
981,11/06/18 07:46:36 AM,49.959,0.1673,1.2,46.616,98.000
982,11/06/18 08:46:36 AM,50.002,0.1644,6.2,46.436,95.200
983,11/06/18 09:46:36 AM,50.002,0.1623,16.2,45.262,96.200
984,11/06/18 10:46:36 AM,49.959,0.1594,16.2,44.719,94.200
985,11/06/18 11:46:36 AM,49.959,0.1572,38.7,44.856,95.000
986,11/06/18 12:46:36 PM,49.959,0.1564,58.7,45.082,94.400
987,11/06/18 01:46:36 PM,49.914,0.1550,88.7,46.436,91.100
988,11/06/18 02:46:36 PM,49.914,0.1485,88.7,45.489,85.400
989,11/06/18 03:46:36 PM,49.914,0.1492,43.7,44.991,85.200
990,11/06/18 04:46:36 PM,49.914,0.1477,36.2,44.445,85.300
991,11/06/18 05:46:36 PM,49.914,0.1477,6.2,43.671,84.000
992,11/06/18 06:46:36 PM,49.870,0.1448,1.2,43.214,84.900
993,11/06/18 07:46:36 PM,49.825,0.1390,1.2,42.247,84.100
994,11/06/18 08:46:36 PM,49.782,0.1383,1.2,41.463,81.900
995,11/06/18 09:46:36 PM,49.737,0.1376,1.2,40.858,76.700
996,11/06/18 10:46:36 PM,49.649,0.1376,1.2,39.690,77.600
997,11/06/18 11:46:36 PM,49.561,0.1368,1.2,37.989,78.400
998,11/07/18 12:46:36 AM,49.471,0.1361,1.2,36.747,76.600
999,11/07/18 01:46:36 AM,49.338,0.1361,1.2,36.313,76.600
1000,11/07/18 02:46:36 AM,49.204,0.1354,1.2,35.782,78.200
1001,11/07/18 03:46:36 AM,49.116,0.1354,1.2,35.055,76.200
1002,11/07/18 04:46:36 AM,48.983,0.1347,1.2,34.615,76.900
1003,11/07/18 05:46:36 AM,48.850,0.1397,1.2,34.713,77.000
1004,11/07/18 06:46:36 AM,48.762,0.1376,1.2,34.713,76.700
1005,11/07/18 07:46:36 AM,48.628,0.1456,1.2,34.761,77.100
1006,11/07/18 08:46:36 AM,48.538,0.1499,3.7,34.761,79.700
1007,11/07/18 09:46:36 AM,48.450,0.1456,16.2,34.907,78.800
1008,11/07/18 10:46:36 AM,48.315,0.1456,51.2,35.152,75.800
1009,11/07/18 11:46:36 AM,48.272,0.1463,108.7,37.035,71.100
1010,11/07/18 12:46:36 PM,48.182,0.1499,113.7,37.846,70.300
1011,11/07/18 01:46:36 PM,48.182,0.1615,83.7,37.798,71.900
1012,11/07/18 02:46:36 PM,48.137,0.1623,66.2,37.130,73.700
1013,11/07/18 03:46:36 PM,48.137,0.1688,46.2,37.560,75.200
1014,11/07/18 04:46:36 PM,48.137,0.1681,31.2,37.416,75.300
1015,11/07/18 05:46:36 PM,48.094,0.1681,6.2,36.939,76.700
1016,11/07/18 06:46:36 PM,48.094,0.1673,1.2,34.907,78.000
1017,11/07/18 07:46:36 PM,48.049,0.1695,1.2,34.272,78.200
1018,11/07/18 08:46:36 PM,47.959,0.1695,1.2,34.027,78.100
1019,11/07/18 09:46:36 PM,47.914,0.1710,1.2,32.542,78.600
1020,11/07/18 10:46:36 PM,47.826,0.1695,1.2,32.491,78.300
1021,11/07/18 11:46:36 PM,47.736,0.1753,1.2,32.742,76.300
1022,11/08/18 12:46:36 AM,47.602,0.1746,1.2,32.841,75.000
1023,11/08/18 01:46:36 AM,47.512,0.1739,1.2,32.841,75.200
1024,11/08/18 02:46:36 AM,47.467,0.1739,1.2,32.691,75.100
1025,11/08/18 03:46:36 AM,47.377,0.1739,1.2,32.491,75.000
1026,11/08/18 04:46:36 AM,47.334,0.1739,1.2,32.392,75.900
1027,11/08/18 05:46:36 AM,47.244,0.1739,1.2,32.243,76.000
1028,11/08/18 06:46:36 AM,47.154,0.1739,1.2,32.342,76.200
1029,11/08/18 07:46:36 AM,47.109,0.1732,1.2,31.993,77.000
1030,11/08/18 08:46:36 AM,47.064,0.1732,6.2,32.342,76.500
1031,11/08/18 09:46:36 AM,47.019,0.1739,38.7,32.891,75.400
1032,11/08/18 10:46:36 AM,46.931,0.1732,76.2,33.978,73.900
1033,11/08/18 11:46:36 AM,46.931,0.1732,88.7,34.419,72.300
1034,11/08/18 12:46:36 PM,46.931,0.1746,118.7,36.459,69.900
1035,11/08/18 01:46:36 PM,46.931,0.1746,116.2,36.361,68.300
1036,11/08/18 02:46:36 PM,46.974,0.1753,121.2,36.603,66.300
1037,11/08/18 03:46:36 PM,47.019,0.1753,91.2,37.081,68.200
1038,11/08/18 04:46:36 PM,47.064,0.1753,46.2,37.081,67.500
1039,11/08/18 05:46:36 PM,47.109,0.1753,13.7,35.103,70.100
1040,11/08/18 06:46:36 PM,47.109,0.1753,1.2,33.485,74.600
1041,11/08/18 07:46:36 PM,47.064,0.1753,1.2,34.174,78.100
1042,11/08/18 08:46:36 PM,47.019,0.1753,1.2,32.990,80.800
1043,11/08/18 09:46:36 PM,46.974,0.1753,1.2,34.419,79.600
1044,11/08/18 10:46:36 PM,46.931,0.1746,1.2,34.320,80.700
1045,11/08/18 11:46:36 PM,46.886,0.1746,1.2,34.272,83.000
1046,11/09/18 12:46:36 AM,46.841,0.1746,1.2,34.371,83.500
1047,11/09/18 01:46:36 AM,46.841,0.1746,1.2,34.615,84.400
1048,11/09/18 02:46:36 AM,46.796,0.1746,1.2,34.516,85.500
1049,11/09/18 03:46:36 AM,46.796,0.1746,1.2,32.542,88.100
1050,11/09/18 04:46:36 AM,46.751,0.1746,1.2,32.142,95.200
1051,11/09/18 05:46:36 AM,46.706,0.1746,1.2,31.692,97.000
1052,11/09/18 06:46:36 AM,46.661,0.1746,1.2,31.591,97.800
1053,11/09/18 07:46:36 AM,46.571,0.1746,1.2,31.239,98.400
1054,11/09/18 08:46:36 AM,46.526,0.1746,1.2,30.834,98.400
1055,11/09/18 09:46:36 AM,46.481,0.1746,11.2,30.580,98.000
1056,11/09/18 10:46:36 AM,46.391,0.1746,18.7,29.917,97.300
1057,11/09/18 11:46:36 AM,46.346,0.1746,31.2,31.037,96.200
1058,11/09/18 12:46:36 PM,46.301,0.1753,26.2,30.225,93.800
1059,11/09/18 01:46:36 PM,46.256,0.1753,36.2,31.037,87.700
1060,11/09/18 02:46:36 PM,46.211,0.1761,31.2,30.376,82.300
1061,11/09/18 03:46:36 PM,46.121,0.1768,38.7,30.020,76.800
1062,11/09/18 04:46:36 PM,46.076,0.1768,33.7,29.046,74.500
1063,11/09/18 05:46:36 PM,46.031,0.1775,11.2,28.008,74.000
1064,11/09/18 06:46:36 PM,45.941,0.1775,1.2,27.223,73.200
1065,11/09/18 07:46:36 PM,45.851,0.1775,1.2,26.589,74.000
1066,11/09/18 08:46:36 PM,45.761,0.1775,1.2,23.792,71.500
1067,11/09/18 09:46:36 PM,45.624,0.1768,1.2,22.192,73.400
1068,11/09/18 10:46:36 PM,45.534,0.1768,1.2,19.756,77.000
1069,11/09/18 11:46:36 PM,45.399,0.1768,1.2,18.423,74.000
1070,11/10/18 12:46:36 AM,45.217,0.1768,1.2,18.306,75.300
1071,11/10/18 01:46:36 AM,45.082,0.1761,1.2,19.121,79.000
1072,11/10/18 02:46:36 AM,44.901,0.1761,1.2,20.671,81.700
1073,11/10/18 03:46:36 AM,44.764,0.1761,1.2,20.444,81.100
1074,11/10/18 04:46:36 AM,44.582,0.1761,1.2,20.386,80.100
1075,11/10/18 05:46:36 AM,44.445,0.1753,1.2,19.584,80.500
1076,11/10/18 06:46:36 AM,44.310,0.1753,1.2,18.482,81.500
1077,11/10/18 07:46:36 AM,44.173,0.1753,1.2,17.953,82.600
1078,11/10/18 08:46:36 AM,44.037,0.1753,11.2,18.306,83.200
1079,11/10/18 09:46:36 AM,43.945,0.1746,33.7,20.215,81.500
1080,11/10/18 10:46:36 AM,43.808,0.1746,66.2,21.967,78.100
1081,11/10/18 11:46:36 AM,43.671,0.1746,116.2,24.771,74.600
1082,11/10/18 12:46:36 PM,43.579,0.1746,113.7,27.381,71.100
